timestamp,line_id,product_type,machine_speed,oee,availability,performance,quality,production_time,planned_production_time,good_pieces,total_pieces
2025-02-04 10:20:01.240844,L2,Fond_Carre_Poignees_Plates,1095,64.62,64.72,64.97,64.3,60,60,454,707
2025-02-04 10:20:01.240844,L3,Fond_Carre_Sans_Poignees,955,71.11,69.53,70.53,73.08,60,60,496,679
2025-02-04 11:20:01.240844,L1,Fond_Carre_Poignees_Plates,987,81.19,80.48,81.53,82.75,60,60,662,801
2025-02-04 11:20:01.240844,L2,Fond_Plat,969,72.07,73.52,75.37,70.36,60,60,491,698
2025-02-04 11:20:01.240844,L3,Fond_Carre_Poignees_Plates,951,69.96,73.73,68.92,71.18,60,60,473,665
2025-02-04 12:20:01.240844,L1,Fond_Plat,1005,80.14,81.38,80.39,80.72,60,60,649,805
2025-02-04 12:20:01.240844,L2,Fond_Carre_Poignees_Plates,978,68.94,70.49,66.14,70.33,60,60,474,674
2025-02-04 12:20:01.240844,L3,Fond_Carre_Sans_Poignees,946,71.41,75.1,69.43,72.83,60,60,491,675
2025-02-04 13:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,904,79.83,75.94,82.29,80.77,60,60,582,721
2025-02-04 13:20:01.240844,L2,Fond_Carre_Poignees_Plates,939,76.2,76.3,72.3,76.13,60,60,544,715
2025-02-04 13:20:01.240844,L3,Fond_Carre_Sans_Poignees,705,66.86,66.12,60.63,66.6,60,60,313,471
2025-02-04 14:20:01.240844,L1,Fond_Plat,1111,79.49,81.31,77.44,77.62,60,60,685,883
2025-02-04 14:20:01.240844,L2,Fond_Plat,1089,74.87,76.51,77.59,74.9,60,60,610,815
2025-02-04 14:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,1077,50.21,47.9,52.84,44.53,60,60,240,540
2025-02-04 15:20:01.240844,L1,Fond_Carre_Poignees_Plates,967,79.9,78.71,79.07,81.92,60,60,632,772
2025-02-04 15:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1042,78.38,81.62,82.21,76.39,60,60,623,816
2025-02-04 15:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,720,62.7,62.38,56.59,62.55,60,60,282,451
2025-02-04 16:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,909,79.08,79.54,80.33,76.26,60,60,547,718
2025-02-04 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1145,73.93,71.9,71.46,72.11,60,60,610,846
2025-02-04 16:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,607,66.32,68.29,63.86,65.08,60,60,261,402
2025-02-04 17:20:01.240844,L1,Fond_Carre_Sans_Poignees,1239,74.26,75.11,80.33,68.7,60,60,632,920
2025-02-04 17:20:01.240844,L2,Fond_Carre_Poignees_Plates,1014,58.66,58.05,58.53,58.84,60,60,349,594
2025-02-04 17:20:01.240844,L3,Fond_Carre_Sans_Poignees,907,54.48,53.63,55.76,52.76,60,60,260,494
2025-02-04 18:20:01.240844,L1,Fond_Carre_Poignees_Plates,929,62.17,59.18,59.12,62.77,60,60,362,577
2025-02-04 18:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,996,68.5,67.02,71.81,67.52,60,60,460,682
2025-02-04 18:20:01.240844,L3,Fond_Plat,818,70.85,70.66,69.19,72.45,60,60,419,579
2025-02-04 19:20:01.240844,L1,Fond_Carre_Poignees_Plates,991,79.04,81.2,80.07,79.58,60,60,623,783
2025-02-04 19:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1023,72.58,70.0,71.64,73.56,60,60,545,742
2025-02-04 19:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,811,65.06,67.09,63.33,66.52,60,60,350,527
2025-02-04 20:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1025,76.56,80.05,76.08,78.94,60,60,618,784
2025-02-04 20:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1077,60.58,58.92,61.73,58.11,60,60,378,652
2025-02-04 20:20:01.240844,L3,Fond_Carre_Sans_Poignees,1035,60.43,60.54,63.63,59.07,60,60,369,625
2025-02-05 04:20:01.240844,L1,Fond_Plat,1006,79.55,80.96,82.22,76.76,60,60,614,800
2025-02-05 04:20:01.240844,L2,Fond_Plat,1147,54.64,52.41,56.48,53.16,60,60,332,626
2025-02-05 04:20:01.240844,L3,Fond_Carre_Poignees_Plates,696,49.62,47.26,47.55,50.13,60,60,172,345
2025-02-05 05:20:01.240844,L1,Fond_Carre_Sans_Poignees,990,80.35,82.8,78.14,77.3,60,60,614,795
2025-02-05 05:20:01.240844,L2,Fond_Plat,1167,73.04,74.42,73.15,70.01,60,60,596,852
2025-02-05 05:20:01.240844,L3,Fond_Carre_Sans_Poignees,904,64.4,63.82,63.17,64.18,60,60,373,582
2025-02-05 06:20:01.240844,L1,Fond_Carre_Poignees_Plates,956,81.63,81.07,82.7,83.01,60,60,647,780
2025-02-05 06:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1148,75.54,79.19,78.21,75.18,60,60,651,867
2025-02-05 06:20:01.240844,L3,Fond_Carre_Sans_Poignees,883,73.02,75.72,76.75,74.6,60,60,480,644
2025-02-05 07:20:01.240844,L1,Fond_Carre_Poignees_Plates,925,64.43,64.38,63.75,62.75,60,60,373,595
2025-02-05 07:20:01.240844,L2,Fond_Carre_Sans_Poignees,1076,74.08,77.08,74.54,73.08,60,60,582,797
2025-02-05 07:20:01.240844,L3,Fond_Carre_Poignees_Plates,728,51.23,49.03,49.37,52.03,60,60,193,372
2025-02-05 08:20:01.240844,L1,Fond_Carre_Sans_Poignees,1117,80.12,75.96,80.78,79.91,60,60,714,894
2025-02-05 08:20:01.240844,L2,Fond_Carre_Poignees_Plates,1100,74.95,73.31,72.13,75.66,60,60,623,824
2025-02-05 08:20:01.240844,L3,Fond_Carre_Sans_Poignees,921,78.63,74.84,82.11,80.61,60,60,583,724
2025-02-05 09:20:01.240844,L1,Fond_Carre_Sans_Poignees,1013,85.49,82.51,84.49,86.3,60,60,747,866
2025-02-05 09:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,910,75.11,79.25,68.17,76.2,60,60,520,683
2025-02-05 09:20:01.240844,L3,Fond_Plat,927,71.47,72.06,71.44,70.1,60,60,464,662
2025-02-05 10:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1033,79.91,76.09,76.96,78.46,60,60,647,825
2025-02-05 10:20:01.240844,L2,Fond_Carre_Poignees_Plates,1126,77.05,76.62,81.16,75.66,60,60,656,867
2025-02-05 10:20:01.240844,L3,Fond_Carre_Poignees_Plates,909,71.69,73.1,69.38,71.31,60,60,464,651
2025-02-05 11:20:01.240844,L1,Fond_Carre_Sans_Poignees,1005,81.79,79.18,77.71,78.53,60,60,645,822
2025-02-05 11:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1083,76.31,72.73,74.11,73.35,60,60,605,826
2025-02-05 11:20:01.240844,L3,Fond_Plat,916,72.59,70.95,75.62,72.62,60,60,482,664
2025-02-05 12:20:01.240844,L1,Fond_Plat,908,78.99,80.31,82.06,78.91,60,60,565,717
2025-02-05 12:20:01.240844,L2,Fond_Plat,1162,77.08,78.75,76.21,76.05,60,60,680,895
2025-02-05 12:20:01.240844,L3,Fond_Carre_Poignees_Plates,1106,69.69,72.84,76.49,60.39,60,60,465,770
2025-02-05 13:20:01.240844,L1,Fond_Carre_Sans_Poignees,1086,78.25,73.98,75.08,77.48,60,60,657,849
2025-02-05 13:20:01.240844,L2,Fond_Carre_Sans_Poignees,1125,81.95,83.41,84.09,83.15,60,60,765,921
2025-02-05 13:20:01.240844,L3,Fond_Carre_Sans_Poignees,708,69.22,71.22,65.74,69.93,60,60,342,490
2025-02-05 14:20:01.240844,L1,Fond_Carre_Poignees_Plates,1241,78.28,75.25,82.05,68.87,60,60,668,971
2025-02-05 14:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1074,76.3,75.92,76.74,77.03,60,60,630,819
2025-02-05 14:20:01.240844,L3,Fond_Plat,961,69.45,70.52,70.77,71.34,60,60,475,667
2025-02-05 15:20:01.240844,L1,Fond_Carre_Poignees_Plates,1044,79.62,76.18,75.95,80.24,60,60,666,831
2025-02-05 15:20:01.240844,L2,Fond_Plat,902,74.05,73.58,70.52,76.51,60,60,510,667
2025-02-05 15:20:01.240844,L3,Fond_Carre_Poignees_Plates,935,62.8,62.49,64.62,60.27,60,60,353,587
2025-02-05 16:20:01.240844,L1,Fond_Plat,821,77.78,79.21,71.56,77.92,60,60,497,638
2025-02-05 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1092,80.78,83.2,77.01,83.28,60,60,734,882
2025-02-05 16:20:01.240844,L3,Fond_Carre_Poignees_Plates,808,70.05,67.44,66.89,67.74,60,60,383,566
2025-02-05 17:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,893,79.51,83.47,77.57,79.62,60,60,564,709
2025-02-05 17:20:01.240844,L2,Fond_Carre_Sans_Poignees,1057,75.24,71.76,72.42,75.88,60,60,603,795
2025-02-05 17:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,958,65.55,66.19,64.05,66.45,60,60,416,627
2025-02-05 18:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,965,81.49,82.66,82.7,83.44,60,60,655,786
2025-02-05 18:20:01.240844,L2,Fond_Carre_Poignees_Plates,1256,74.11,71.48,70.82,73.74,60,60,685,930
2025-02-05 18:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,878,75.18,76.33,72.66,73.77,60,60,486,660
2025-02-05 19:20:01.240844,L1,Fond_Carre_Sans_Poignees,1024,80.79,80.88,78.97,81.68,60,60,675,827
2025-02-05 19:20:01.240844,L2,Fond_Carre_Poignees_Plates,1144,71.71,68.32,73.46,70.62,60,60,579,820
2025-02-05 19:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,682,66.47,63.49,64.06,65.7,60,60,297,453
2025-02-05 20:20:01.240844,L1,Fond_Plat,916,80.76,82.38,84.55,80.71,60,60,596,739
2025-02-05 20:20:01.240844,L2,Fond_Plat,889,71.84,74.9,66.38,71.24,60,60,454,638
2025-02-05 20:20:01.240844,L3,Fond_Carre_Poignees_Plates,884,69.5,72.29,66.09,69.89,60,60,429,614
2025-02-06 04:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1020,77.51,78.57,79.84,74.99,60,60,592,790
2025-02-06 04:20:01.240844,L2,Fond_Carre_Poignees_Plates,1169,66.98,68.89,66.32,69.0,60,60,539,782
2025-02-06 04:20:01.240844,L3,Fond_Carre_Poignees_Plates,868,68.69,68.98,65.55,66.78,60,60,398,596
2025-02-06 05:20:01.240844,L1,Fond_Plat,1166,73.96,74.24,75.54,67.05,60,60,577,862
2025-02-06 05:20:01.240844,L2,Fond_Carre_Poignees_Plates,1027,75.91,77.32,74.59,74.16,60,60,577,779
2025-02-06 05:20:01.240844,L3,Fond_Plat,909,67.53,68.86,70.55,68.48,60,60,419,613
2025-02-06 06:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,989,82.2,84.11,83.72,82.77,60,60,672,812
2025-02-06 06:20:01.240844,L2,Fond_Plat,1083,78.44,74.31,80.81,79.1,60,60,671,849
2025-02-06 06:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,931,73.26,74.46,73.76,73.13,60,60,498,682
2025-02-06 07:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1042,65.53,68.34,66.97,65.39,60,60,445,682
2025-02-06 07:20:01.240844,L2,Fond_Carre_Poignees_Plates,1150,68.34,69.44,67.3,65.81,60,60,516,785
2025-02-06 07:20:01.240844,L3,Fond_Carre_Sans_Poignees,862,72.7,75.14,74.82,72.06,60,60,451,626
2025-02-06 08:20:01.240844,L1,Fond_Carre_Poignees_Plates,1043,78.83,77.61,78.4,76.57,60,60,629,822
2025-02-06 08:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1302,73.25,76.71,78.56,67.87,60,60,646,953
2025-02-06 08:20:01.240844,L3,Fond_Plat,959,71.56,73.43,70.7,71.01,60,60,487,686
2025-02-06 09:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1006,78.31,79.62,74.65,76.15,60,60,599,787
2025-02-06 09:20:01.240844,L2,Fond_Carre_Sans_Poignees,1112,70.88,68.06,72.18,73.08,60,60,575,788
2025-02-06 09:20:01.240844,L3,Fond_Carre_Poignees_Plates,910,50.13,51.12,50.32,51.17,60,60,233,456
2025-02-06 10:20:01.240844,L1,Fond_Carre_Sans_Poignees,818,77.4,74.73,73.8,76.65,60,60,485,633
2025-02-06 10:20:01.240844,L2,Fond_Carre_Sans_Poignees,1120,71.88,69.74,71.1,72.08,60,60,580,805
2025-02-06 10:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,878,81.91,81.15,77.65,79.47,60,60,571,719
2025-02-06 11:20:01.240844,L1,Fond_Plat,1007,83.86,80.16,82.82,81.76,60,60,690,844
2025-02-06 11:20:01.240844,L2,Fond_Carre_Poignees_Plates,849,69.8,66.04,62.87,70.06,60,60,414,592
2025-02-06 11:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,837,73.08,71.59,74.62,70.04,60,60,427,611
2025-02-06 12:20:01.240844,L1,Fond_Carre_Sans_Poignees,1082,80.52,76.88,84.8,81.33,60,60,708,871
2025-02-06 12:20:01.240844,L2,Fond_Carre_Sans_Poignees,1125,74.19,73.59,76.94,76.17,60,60,635,834
2025-02-06 12:20:01.240844,L3,Fond_Carre_Poignees_Plates,1136,69.7,73.33,72.87,60.32,60,60,477,791
2025-02-06 13:20:01.240844,L1,Fond_Carre_Poignees_Plates,936,80.73,78.44,84.27,79.58,60,60,600,755
2025-02-06 13:20:01.240844,L2,Fond_Plat,1103,70.81,73.28,74.28,72.48,60,60,566,781
2025-02-06 13:20:01.240844,L3,Fond_Plat,888,72.05,71.87,75.58,72.33,60,60,462,639
2025-02-06 14:20:01.240844,L1,Fond_Plat,1052,76.82,76.28,75.5,78.3,60,60,632,808
2025-02-06 14:20:01.240844,L2,Fond_Carre_Sans_Poignees,1139,75.0,77.16,73.81,73.34,60,60,626,854
2025-02-06 14:20:01.240844,L3,Fond_Plat,1023,72.54,72.45,71.15,69.53,60,60,515,742
2025-02-06 15:20:01.240844,L1,Fond_Plat,711,70.76,72.8,67.44,72.15,60,60,362,503
2025-02-06 15:20:01.240844,L2,Fond_Carre_Sans_Poignees,1275,72.56,73.7,72.94,66.76,60,60,617,925
2025-02-06 15:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,906,54.48,57.26,53.92,54.64,60,60,269,493
2025-02-06 16:20:01.240844,L1,Fond_Carre_Sans_Poignees,1037,81.41,83.48,79.63,83.79,60,60,707,844
2025-02-06 16:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1058,75.61,74.51,79.19,74.58,60,60,595,799
2025-02-06 16:20:01.240844,L3,Fond_Carre_Poignees_Plates,958,72.26,68.28,72.93,71.29,60,60,493,692
2025-02-06 17:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1090,77.66,81.1,76.57,80.01,60,60,676,846
2025-02-06 17:20:01.240844,L2,Fond_Carre_Poignees_Plates,1392,72.18,70.51,72.99,66.03,60,60,662,1004
2025-02-06 17:20:01.240844,L3,Fond_Plat,867,72.98,71.84,70.86,71.16,60,60,449,632
2025-02-06 18:20:01.240844,L1,Fond_Carre_Poignees_Plates,1018,78.0,80.06,76.7,75.37,60,60,598,794
2025-02-06 18:20:01.240844,L2,Fond_Plat,1135,77.78,74.64,75.49,79.74,60,60,703,882
2025-02-06 18:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,621,68.42,69.94,60.27,67.98,60,60,288,424
2025-02-06 19:20:01.240844,L1,Fond_Plat,1241,73.97,77.02,75.0,64.36,60,60,590,917
2025-02-06 19:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1097,72.75,70.65,74.8,71.45,60,60,570,798
2025-02-06 19:20:01.240844,L3,Fond_Carre_Poignees_Plates,983,67.26,63.58,68.43,66.42,60,60,439,661
2025-02-06 20:20:01.240844,L1,Fond_Plat,967,63.9,66.9,63.81,63.04,60,60,388,617
2025-02-06 20:20:01.240844,L2,Fond_Carre_Sans_Poignees,1114,69.89,69.12,68.88,67.26,60,60,523,778
2025-02-06 20:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,896,68.12,67.39,67.3,67.27,60,60,410,610
2025-02-07 04:20:01.240844,L1,Fond_Plat,1148,71.46,74.6,74.29,70.55,60,60,578,820
2025-02-07 04:20:01.240844,L2,Fond_Carre_Sans_Poignees,1057,58.11,59.7,59.21,59.64,60,60,366,614
2025-02-07 04:20:01.240844,L3,Fond_Carre_Poignees_Plates,660,58.77,58.57,56.87,57.76,60,60,223,387
2025-02-07 05:20:01.240844,L1,Fond_Plat,875,79.52,82.97,80.12,76.66,60,60,532,695
2025-02-07 05:20:01.240844,L2,Fond_Plat,800,64.72,63.19,56.67,67.45,60,60,348,517
2025-02-07 05:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,695,62.41,59.42,57.95,65.53,60,60,283,433
2025-02-07 06:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1027,88.4,90.04,88.2,90.49,60,60,820,907
2025-02-07 06:20:01.240844,L2,Fond_Plat,1171,75.7,73.29,75.26,77.29,60,60,684,886
2025-02-07 06:20:01.240844,L3,Fond_Carre_Poignees_Plates,835,70.33,69.6,68.05,68.58,60,60,402,587
2025-02-07 07:20:01.240844,L1,Fond_Carre_Poignees_Plates,1025,80.92,85.06,84.76,83.15,60,60,689,829
2025-02-07 07:20:01.240844,L2,Fond_Carre_Sans_Poignees,1130,74.92,73.79,71.6,72.13,60,60,610,846
2025-02-07 07:20:01.240844,L3,Fond_Carre_Poignees_Plates,1185,65.3,61.76,69.84,56.75,60,60,438,773
2025-02-07 08:20:01.240844,L1,Fond_Carre_Poignees_Plates,1011,75.83,74.56,72.83,74.29,60,60,569,766
2025-02-07 08:20:01.240844,L2,Fond_Carre_Sans_Poignees,1060,80.89,85.36,81.2,82.88,60,60,710,857
2025-02-07 08:20:01.240844,L3,Fond_Plat,874,73.69,74.16,77.08,72.48,60,60,466,644
2025-02-07 09:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1013,87.13,83.49,86.27,88.33,60,60,779,882
2025-02-07 09:20:01.240844,L2,Fond_Plat,1140,55.34,52.66,53.68,55.94,60,60,352,630
2025-02-07 09:20:01.240844,L3,Fond_Carre_Poignees_Plates,853,67.04,68.21,68.73,64.62,60,60,368,571
2025-02-07 10:20:01.240844,L1,Fond_Plat,974,82.88,85.81,86.23,79.73,60,60,643,807
2025-02-07 10:20:01.240844,L2,Fond_Plat,1113,74.85,71.26,71.1,76.47,60,60,636,833
2025-02-07 10:20:01.240844,L3,Fond_Carre_Poignees_Plates,918,73.71,74.85,72.08,73.21,60,60,494,676
2025-02-07 11:20:01.240844,L1,Fond_Carre_Sans_Poignees,1183,75.54,76.16,82.8,68.5,60,60,611,893
2025-02-07 11:20:01.240844,L2,Fond_Carre_Sans_Poignees,1120,73.22,75.94,74.65,72.16,60,60,591,820
2025-02-07 11:20:01.240844,L3,Fond_Carre_Sans_Poignees,758,71.3,74.73,63.61,74.73,60,60,403,540
2025-02-07 12:20:01.240844,L1,Fond_Carre_Sans_Poignees,1002,75.01,71.26,73.12,75.66,60,60,568,751
2025-02-07 12:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1033,76.99,81.15,76.73,74.48,60,60,592,795
2025-02-07 12:20:01.240844,L3,Fond_Carre_Sans_Poignees,894,71.68,68.39,70.33,73.66,60,60,471,640
2025-02-07 13:20:01.240844,L1,Fond_Carre_Poignees_Plates,1074,83.32,85.81,79.52,80.48,60,60,719,894
2025-02-07 13:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1074,74.12,76.12,71.76,73.08,60,60,581,796
2025-02-07 13:20:01.240844,L3,Fond_Carre_Poignees_Plates,877,56.99,56.75,58.06,58.72,60,60,293,499
2025-02-07 14:20:01.240844,L1,Fond_Carre_Sans_Poignees,954,84.32,81.29,84.61,85.09,60,60,684,804
2025-02-07 14:20:01.240844,L2,Fond_Plat,989,73.29,72.73,71.86,73.91,60,60,535,724
2025-02-07 14:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,895,73.54,70.67,71.46,74.61,60,60,490,658
2025-02-07 15:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,984,79.39,82.06,80.53,80.58,60,60,629,781
2025-02-07 15:20:01.240844,L2,Fond_Plat,1161,76.04,77.31,75.86,74.15,60,60,653,882
2025-02-07 15:20:01.240844,L3,Fond_Carre_Sans_Poignees,873,72.25,71.95,69.29,70.14,60,60,441,630
2025-02-07 16:20:01.240844,L1,Fond_Carre_Sans_Poignees,1041,81.0,77.46,83.28,81.52,60,60,687,843
2025-02-07 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,897,74.88,72.76,70.14,76.14,60,60,510,671
2025-02-07 16:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,883,75.36,78.08,75.5,75.7,60,60,503,665
2025-02-07 17:20:01.240844,L1,Fond_Carre_Poignees_Plates,1160,78.96,79.18,81.22,70.8,60,60,647,915
2025-02-07 17:20:01.240844,L2,Fond_Carre_Sans_Poignees,1132,72.93,69.72,70.67,72.76,60,60,600,825
2025-02-07 17:20:01.240844,L3,Fond_Plat,838,69.28,72.9,69.5,68.33,60,60,396,580
2025-02-07 18:20:01.240844,L1,Fond_Plat,1036,76.21,75.6,73.68,73.32,60,60,578,789
2025-02-07 18:20:01.240844,L2,Fond_Carre_Poignees_Plates,1165,71.22,67.84,70.15,68.66,60,60,569,829
2025-02-07 18:20:01.240844,L3,Fond_Plat,894,74.01,70.68,74.62,75.14,60,60,496,661
2025-02-07 19:20:01.240844,L1,Fond_Carre_Poignees_Plates,1083,75.91,73.95,74.47,77.19,60,60,634,822
2025-02-07 19:20:01.240844,L2,Fond_Plat,1182,77.23,73.07,74.03,78.93,60,60,719,912
2025-02-07 19:20:01.240844,L3,Fond_Carre_Poignees_Plates,909,74.88,78.97,72.19,75.4,60,60,512,680
2025-02-07 20:20:01.240844,L1,Fond_Plat,965,73.93,75.26,76.21,72.52,60,60,517,713
2025-02-07 20:20:01.240844,L2,Fond_Plat,1153,55.73,55.62,53.9,54.43,60,60,349,642
2025-02-07 20:20:01.240844,L3,Fond_Plat,913,65.32,64.86,64.51,64.19,60,60,382,596
2025-02-08 04:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1140,72.67,73.33,69.18,74.61,60,60,617,828
2025-02-08 04:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1229,69.31,68.45,69.29,68.83,60,60,585,851
2025-02-08 04:20:01.240844,L3,Fond_Carre_Sans_Poignees,876,73.86,72.18,73.0,75.94,60,60,490,646
2025-02-08 05:20:01.240844,L1,Fond_Carre_Sans_Poignees,1002,82.28,78.9,83.61,82.93,60,60,683,824
2025-02-08 05:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1134,72.11,68.45,73.13,72.59,60,60,593,817
2025-02-08 05:20:01.240844,L3,Fond_Carre_Sans_Poignees,923,75.06,73.93,74.57,76.17,60,60,527,692
2025-02-08 06:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,987,81.6,78.64,81.99,84.01,60,60,676,805
2025-02-08 06:20:01.240844,L2,Fond_Carre_Poignees_Plates,1124,61.71,61.27,63.03,62.17,60,60,430,693
2025-02-08 06:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,926,53.52,55.31,52.76,51.88,60,60,256,495
2025-02-08 07:20:01.240844,L1,Fond_Carre_Poignees_Plates,1099,80.31,76.25,79.8,80.59,60,60,710,882
2025-02-08 07:20:01.240844,L2,Fond_Carre_Sans_Poignees,1167,78.49,81.63,75.62,79.52,60,60,727,915
2025-02-08 07:20:01.240844,L3,Fond_Plat,852,70.31,66.67,68.88,71.92,60,60,430,599
2025-02-08 08:20:01.240844,L1,Fond_Plat,1221,78.73,83.08,80.97,71.71,60,60,689,961
2025-02-08 08:20:01.240844,L2,Fond_Carre_Sans_Poignees,1349,67.86,71.56,73.8,60.63,60,60,554,915
2025-02-08 08:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,871,67.52,67.48,67.0,66.5,60,60,391,588
2025-02-08 09:20:01.240844,L1,Fond_Carre_Sans_Poignees,933,73.06,75.58,71.96,71.0,60,60,483,681
2025-02-08 09:20:01.240844,L2,Fond_Carre_Sans_Poignees,1034,73.1,75.58,76.12,72.68,60,60,548,755
2025-02-08 09:20:01.240844,L3,Fond_Carre_Sans_Poignees,901,74.36,71.58,74.77,75.22,60,60,503,670
2025-02-08 10:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1110,79.35,76.15,82.07,79.13,60,60,696,880
2025-02-08 10:20:01.240844,L2,Fond_Plat,1002,74.62,71.59,71.38,73.54,60,60,549,747
2025-02-08 10:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,900,75.35,78.14,77.84,72.51,60,60,491,678
2025-02-08 11:20:01.240844,L1,Fond_Plat,1010,79.6,77.07,79.11,79.81,60,60,640,803
2025-02-08 11:20:01.240844,L2,Fond_Plat,1067,78.42,77.93,80.77,79.54,60,60,664,836
2025-02-08 11:20:01.240844,L3,Fond_Carre_Sans_Poignees,1032,54.2,52.76,52.16,55.81,60,60,311,559
2025-02-08 12:20:01.240844,L1,Fond_Carre_Poignees_Plates,1077,80.52,80.64,76.91,81.73,60,60,708,867
2025-02-08 12:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1051,69.3,71.93,66.53,69.47,60,60,505,728
2025-02-08 12:20:01.240844,L3,Fond_Carre_Poignees_Plates,880,69.48,72.03,66.93,71.45,60,60,436,611
2025-02-08 13:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1012,75.12,77.04,76.28,75.68,60,60,575,760
2025-02-08 13:20:01.240844,L2,Fond_Carre_Poignees_Plates,1252,60.85,58.11,61.02,59.31,60,60,451,761
2025-02-08 13:20:01.240844,L3,Fond_Carre_Poignees_Torsadees,748,71.19,72.12,63.1,73.45,60,60,390,532
2025-02-08 14:20:01.240844,L1,Fond_Carre_Sans_Poignees,963,78.71,81.64,76.75,78.29,60,60,592,757
2025-02-08 14:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1250,78.96,80.97,76.5,80.73,60,60,796,986
2025-02-08 14:20:01.240844,L3,Fond_Carre_Poignees_Plates,1035,75.4,78.15,71.67,76.86,60,60,599,780
2025-02-08 15:20:01.240844,L1,Fond_Carre_Poignees_Torsadees,1022,84.55,81.02,82.97,85.54,60,60,739,864
2025-02-08 15:20:01.240844,L2,Fond_Carre_Sans_Poignees,1101,76.5,79.29,74.09,77.75,60,60,654,842
2025-02-08 15:20:01.240844,L3,Fond_Carre_Poignees_Plates,890,74.1,72.31,71.98,71.89,60,60,473,659
2025-02-08 16:20:01.240844,L1,Fond_Carre_Sans_Poignees,1120,82.03,80.37,80.24,78.84,60,60,723,918
2025-02-08 16:20:01.240844,L2,Fond_Carre_Poignees_Plates,1093,75.26,77.36,73.09,74.93,60,60,615,822
2025-02-08 16:20:01.240844,L3,Fond_Carre_Sans_Poignees,928,68.89,67.14,69.03,69.13,60,60,441,639
2025-02-08 17:20:01.240844,L1,Fond_Carre_Sans_Poignees,987,86.06,87.27,82.56,87.13,60,60,739,849
2025-02-08 17:20:01.240844,L2,Fond_Carre_Poignees_Torsadees,1141,77.28,73.5,79.45,77.39,60,60,681,881
2025-02-08 17:20:01.240844,L3,Fond_Plat,1064,66.54,63.28,73.04,58.89,60,60,416,708
2025-02-08 18:20:01.240844,L1,Fond_Carre_Sans_Poignees,997,81.38,80.91,77.84,78.09,60,60,633,811
2025-02-08 18:20:01.240844,L2,Fond_Plat,846,69.84,72.93,65.04,70.27,60,60,414,590
