timestamp,line_id,shift,total_produced,total_defects,defect_rate,defect_type,rework_count,scrap_count
2024-12-17 17:43:47.962809,L1,1,10291,643,6.25,Deformation,192,450
2024-12-18 01:43:47.962809,L1,2,10030,356,3.56,Impression_Defectueuse,106,249
2024-12-18 09:43:47.962809,L1,3,8022,397,4.95,Contamination,119,277
2024-12-17 17:43:47.962809,L2,1,10380,221,2.14,Defaut_Surface,66,154
2024-12-18 01:43:47.962809,L2,2,9294,401,4.32,Dimension_Hors_Tolerance,120,280
2024-12-18 09:43:47.962809,L2,3,11090,283,2.56,Defaut_Surface,84,198
2024-12-17 17:43:47.962809,L3,1,11931,154,1.3,Contamination,46,107
2024-12-18 01:43:47.962809,L3,2,9772,451,4.62,Impression_Defectueuse,135,315
2024-12-18 09:43:47.962809,L3,3,10217,794,7.78,Defaut_Surface,238,555
2024-12-18 17:43:47.962809,L1,1,11911,596,5.01,Dimension_Hors_Tolerance,178,417
2024-12-19 01:43:47.962809,L1,2,10096,770,7.63,Contamination,231,539
2024-12-19 09:43:47.962809,L1,3,9273,522,5.64,Deformation,156,365
2024-12-18 17:43:47.962809,L2,1,11336,315,2.79,Contamination,94,220
2024-12-19 01:43:47.962809,L2,2,9204,724,7.88,Contamination,217,506
2024-12-19 09:43:47.962809,L2,3,8088,246,3.05,Deformation,73,172
2024-12-18 17:43:47.962809,L3,1,8647,225,2.61,Pliage_Incorrect,67,157
2024-12-19 01:43:47.962809,L3,2,10356,492,4.75,Dimension_Hors_Tolerance,147,344
2024-12-19 09:43:47.962809,L3,3,11128,378,3.4,Deformation,113,264
2024-12-19 17:43:47.962809,L1,1,10480,516,4.93,Impression_Defectueuse,154,361
2024-12-20 01:43:47.962809,L1,2,11401,292,2.57,Contamination,87,204
2024-12-20 09:43:47.962809,L1,3,10738,429,4.0,Deformation,128,300
2024-12-19 17:43:47.962809,L2,1,8813,672,7.63,Contamination,201,470
2024-12-20 01:43:47.962809,L2,2,11527,743,6.45,Defaut_Surface,222,520
2024-12-20 09:43:47.962809,L2,3,10744,429,4.0,Defaut_Surface,128,300
2024-12-19 17:43:47.962809,L3,1,10942,355,3.25,Contamination,106,248
2024-12-20 01:43:47.962809,L3,2,11561,501,4.34,Dimension_Hors_Tolerance,150,350
2024-12-20 09:43:47.962809,L3,3,11378,534,4.7,Impression_Defectueuse,160,373
2024-12-20 17:43:47.962809,L1,1,8190,323,3.95,Contamination,96,226
2024-12-21 01:43:47.962809,L1,2,10099,204,2.03,Pliage_Incorrect,61,142
2024-12-21 09:43:47.962809,L1,3,8946,437,4.9,Defaut_Surface,131,305
2024-12-20 17:43:47.962809,L2,1,8491,302,3.56,Pliage_Incorrect,90,211
2024-12-21 01:43:47.962809,L2,2,10337,717,6.94,Contamination,215,501
2024-12-21 09:43:47.962809,L2,3,11603,666,5.74,Impression_Defectueuse,199,466
2024-12-20 17:43:47.962809,L3,1,11517,818,7.1,Dimension_Hors_Tolerance,245,572
2024-12-21 01:43:47.962809,L3,2,9842,755,7.67,Pliage_Incorrect,226,528
2024-12-21 09:43:47.962809,L3,3,8675,610,7.04,Pliage_Incorrect,183,427
2024-12-23 17:43:47.962809,L1,1,8827,637,7.22,Contamination,191,445
2024-12-24 01:43:47.962809,L1,2,8316,84,1.02,Deformation,25,58
2024-12-24 09:43:47.962809,L1,3,8747,555,6.35,Dimension_Hors_Tolerance,166,388
2024-12-23 17:43:47.962809,L2,1,8441,539,6.4,Dimension_Hors_Tolerance,161,377
2024-12-24 01:43:47.962809,L2,2,10567,267,2.54,Impression_Defectueuse,80,186
2024-12-24 09:43:47.962809,L2,3,10393,771,7.43,Impression_Defectueuse,231,539
2024-12-23 17:43:47.962809,L3,1,10081,359,3.57,Deformation,107,251
2024-12-24 01:43:47.962809,L3,2,8876,418,4.71,Contamination,125,292
2024-12-24 09:43:47.962809,L3,3,10618,234,2.2,Deformation,70,163
2024-12-24 17:43:47.962809,L1,1,10124,610,6.03,Impression_Defectueuse,183,427
2024-12-25 01:43:47.962809,L1,2,8418,338,4.02,Impression_Defectueuse,101,236
2024-12-25 09:43:47.962809,L1,3,8405,511,6.09,Impression_Defectueuse,153,357
2024-12-24 17:43:47.962809,L2,1,11550,321,2.78,Dimension_Hors_Tolerance,96,224
2024-12-25 01:43:47.962809,L2,2,10425,154,1.48,Pliage_Incorrect,46,107
2024-12-25 09:43:47.962809,L2,3,10901,176,1.62,Impression_Defectueuse,52,123
2024-12-24 17:43:47.962809,L3,1,11035,491,4.45,Pliage_Incorrect,147,343
2024-12-25 01:43:47.962809,L3,2,11699,194,1.66,Contamination,58,135
2024-12-25 09:43:47.962809,L3,3,9396,491,5.23,Pliage_Incorrect,147,343
2024-12-25 17:43:47.962809,L1,1,10670,301,2.83,Defaut_Surface,90,210
2024-12-26 01:43:47.962809,L1,2,10983,826,7.52,Deformation,247,578
2024-12-26 09:43:47.962809,L1,3,8342,392,4.7,Dimension_Hors_Tolerance,117,274
2024-12-25 17:43:47.962809,L2,1,11448,414,3.62,Pliage_Incorrect,124,289
2024-12-26 01:43:47.962809,L2,2,9709,361,3.72,Contamination,108,252
2024-12-26 09:43:47.962809,L2,3,8422,233,2.78,Pliage_Incorrect,69,163
2024-12-25 17:43:47.962809,L3,1,9083,517,5.69,Pliage_Incorrect,155,361
2024-12-26 01:43:47.962809,L3,2,8377,514,6.14,Dimension_Hors_Tolerance,154,359
2024-12-26 09:43:47.962809,L3,3,11436,445,3.9,Defaut_Surface,133,311
2024-12-26 17:43:47.962809,L1,1,10244,528,5.16,Impression_Defectueuse,158,369
2024-12-27 01:43:47.962809,L1,2,8028,270,3.37,Pliage_Incorrect,81,189
2024-12-27 09:43:47.962809,L1,3,11915,819,6.88,Contamination,245,573
2024-12-26 17:43:47.962809,L2,1,11707,863,7.38,Contamination,258,604
2024-12-27 01:43:47.962809,L2,2,11102,842,7.59,Deformation,252,589
2024-12-27 09:43:47.962809,L2,3,11929,605,5.08,Defaut_Surface,181,423
2024-12-26 17:43:47.962809,L3,1,10540,158,1.51,Defaut_Surface,47,110
2024-12-27 01:43:47.962809,L3,2,8395,140,1.68,Impression_Defectueuse,42,98
2024-12-27 09:43:47.962809,L3,3,9980,396,3.97,Deformation,118,277
2024-12-27 17:43:47.962809,L1,1,8671,227,2.62,Defaut_Surface,68,158
2024-12-28 01:43:47.962809,L1,2,8545,295,3.46,Defaut_Surface,88,206
2024-12-28 09:43:47.962809,L1,3,11376,118,1.04,Defaut_Surface,35,82
2024-12-27 17:43:47.962809,L2,1,9035,349,3.87,Pliage_Incorrect,104,244
2024-12-28 01:43:47.962809,L2,2,11319,796,7.04,Pliage_Incorrect,238,557
2024-12-28 09:43:47.962809,L2,3,10894,554,5.09,Impression_Defectueuse,166,387
2024-12-27 17:43:47.962809,L3,1,11253,213,1.9,Dimension_Hors_Tolerance,63,149
2024-12-28 01:43:47.962809,L3,2,10963,172,1.57,Impression_Defectueuse,51,120
2024-12-28 09:43:47.962809,L3,3,10539,637,6.05,Impression_Defectueuse,191,445
2024-12-30 17:43:47.962809,L1,1,10775,501,4.65,Defaut_Surface,150,350
2024-12-31 01:43:47.962809,L1,2,10579,111,1.06,Pliage_Incorrect,33,77
2024-12-31 09:43:47.962809,L1,3,11761,622,5.3,Defaut_Surface,186,435
2024-12-30 17:43:47.962809,L2,1,11231,618,5.51,Defaut_Surface,185,432
2024-12-31 01:43:47.962809,L2,2,11523,140,1.22,Contamination,42,98
2024-12-31 09:43:47.962809,L2,3,8309,651,7.84,Deformation,195,455
2024-12-30 17:43:47.962809,L3,1,11464,594,5.19,Impression_Defectueuse,178,415
2024-12-31 01:43:47.962809,L3,2,8377,627,7.49,Dimension_Hors_Tolerance,188,438
2024-12-31 09:43:47.962809,L3,3,8527,274,3.22,Dimension_Hors_Tolerance,82,191
2024-12-31 17:43:47.962809,L1,1,8624,480,5.57,Deformation,144,336
2025-01-01 01:43:47.962809,L1,2,10058,119,1.18,Defaut_Surface,35,83
2025-01-01 09:43:47.962809,L1,3,10404,831,7.99,Dimension_Hors_Tolerance,249,581
2024-12-31 17:43:47.962809,L2,1,8383,606,7.24,Dimension_Hors_Tolerance,181,424
2025-01-01 01:43:47.962809,L2,2,10222,579,5.67,Defaut_Surface,173,405
2025-01-01 09:43:47.962809,L2,3,10990,533,4.85,Dimension_Hors_Tolerance,159,373
2024-12-31 17:43:47.962809,L3,1,10437,521,5.0,Deformation,156,364
2025-01-01 01:43:47.962809,L3,2,11601,619,5.34,Dimension_Hors_Tolerance,185,433
2025-01-01 09:43:47.962809,L3,3,10317,753,7.31,Deformation,225,527
2025-01-01 17:43:47.962809,L1,1,11713,128,1.1,Impression_Defectueuse,38,89
2025-01-02 01:43:47.962809,L1,2,11927,480,4.03,Deformation,144,336
2025-01-02 09:43:47.962809,L1,3,8471,639,7.55,Pliage_Incorrect,191,447
2025-01-01 17:43:47.962809,L2,1,10818,639,5.91,Dimension_Hors_Tolerance,191,447
2025-01-02 01:43:47.962809,L2,2,10784,796,7.38,Defaut_Surface,238,557
2025-01-02 09:43:47.962809,L2,3,8834,497,5.63,Pliage_Incorrect,149,347
2025-01-01 17:43:47.962809,L3,1,11302,653,5.78,Impression_Defectueuse,195,457
2025-01-02 01:43:47.962809,L3,2,8286,631,7.62,Impression_Defectueuse,189,441
2025-01-02 09:43:47.962809,L3,3,9458,297,3.15,Contamination,89,207
2025-01-02 17:43:47.962809,L1,1,11478,844,7.36,Pliage_Incorrect,253,590
2025-01-03 01:43:47.962809,L1,2,9175,626,6.83,Defaut_Surface,187,438
2025-01-03 09:43:47.962809,L1,3,9228,123,1.34,Deformation,36,86
2025-01-02 17:43:47.962809,L2,1,9528,683,7.17,Dimension_Hors_Tolerance,204,478
2025-01-03 01:43:47.962809,L2,2,8559,409,4.79,Contamination,122,286
2025-01-03 09:43:47.962809,L2,3,11738,593,5.05,Dimension_Hors_Tolerance,177,415
2025-01-02 17:43:47.962809,L3,1,8017,158,1.97,Dimension_Hors_Tolerance,47,110
2025-01-03 01:43:47.962809,L3,2,8659,111,1.28,Impression_Defectueuse,33,77
2025-01-03 09:43:47.962809,L3,3,9847,236,2.41,Contamination,70,165
2025-01-03 17:43:47.962809,L1,1,10503,586,5.58,Pliage_Incorrect,175,410
2025-01-04 01:43:47.962809,L1,2,10358,784,7.58,Contamination,235,548
2025-01-04 09:43:47.962809,L1,3,9119,425,4.66,Deformation,127,297
2025-01-03 17:43:47.962809,L2,1,10280,785,7.64,Impression_Defectueuse,235,549
2025-01-04 01:43:47.962809,L2,2,9537,301,3.16,Pliage_Incorrect,90,210
2025-01-04 09:43:47.962809,L2,3,10133,279,2.76,Defaut_Surface,83,195
2025-01-03 17:43:47.962809,L3,1,8699,110,1.27,Contamination,33,77
2025-01-04 01:43:47.962809,L3,2,9307,193,2.08,Defaut_Surface,57,135
2025-01-04 09:43:47.962809,L3,3,11953,485,4.07,Pliage_Incorrect,145,339
2025-01-06 17:43:47.962809,L1,1,10258,367,3.58,Pliage_Incorrect,110,256
2025-01-07 01:43:47.962809,L1,2,10631,196,1.85,Defaut_Surface,58,137
2025-01-07 09:43:47.962809,L1,3,9137,458,5.01,Contamination,137,320
2025-01-06 17:43:47.962809,L2,1,11764,295,2.51,Contamination,88,206
2025-01-07 01:43:47.962809,L2,2,11886,521,4.39,Deformation,156,364
2025-01-07 09:43:47.962809,L2,3,10810,735,6.81,Dimension_Hors_Tolerance,220,514
2025-01-06 17:43:47.962809,L3,1,9753,424,4.35,Pliage_Incorrect,127,296
2025-01-07 01:43:47.962809,L3,2,8282,459,5.55,Defaut_Surface,137,321
2025-01-07 09:43:47.962809,L3,3,8022,384,4.8,Defaut_Surface,115,268
2025-01-07 17:43:47.962809,L1,1,10899,848,7.79,Deformation,254,593
2025-01-08 01:43:47.962809,L1,2,10595,596,5.63,Dimension_Hors_Tolerance,178,417
2025-01-08 09:43:47.962809,L1,3,10083,431,4.27,Defaut_Surface,129,301
2025-01-07 17:43:47.962809,L2,1,11369,776,6.83,Impression_Defectueuse,232,543
2025-01-08 01:43:47.962809,L2,2,8127,263,3.24,Impression_Defectueuse,78,184
2025-01-08 09:43:47.962809,L2,3,8275,633,7.65,Deformation,189,443
2025-01-07 17:43:47.962809,L3,1,11108,225,2.03,Pliage_Incorrect,67,157
2025-01-08 01:43:47.962809,L3,2,11436,227,1.99,Deformation,68,158
2025-01-08 09:43:47.962809,L3,3,11314,674,5.97,Pliage_Incorrect,202,471
2025-01-08 17:43:47.962809,L1,1,10808,442,4.09,Impression_Defectueuse,132,309
2025-01-09 01:43:47.962809,L1,2,8381,344,4.12,Dimension_Hors_Tolerance,103,240
2025-01-09 09:43:47.962809,L1,3,8835,152,1.73,Defaut_Surface,45,106
2025-01-08 17:43:47.962809,L2,1,8825,448,5.09,Defaut_Surface,134,313
2025-01-09 01:43:47.962809,L2,2,10948,692,6.32,Defaut_Surface,207,484
2025-01-09 09:43:47.962809,L2,3,8428,394,4.68,Contamination,118,275
2025-01-08 17:43:47.962809,L3,1,11982,234,1.96,Impression_Defectueuse,70,163
2025-01-09 01:43:47.962809,L3,2,11495,267,2.33,Deformation,80,186
2025-01-09 09:43:47.962809,L3,3,10928,158,1.45,Dimension_Hors_Tolerance,47,110
2025-01-09 17:43:47.962809,L1,1,9235,540,5.86,Deformation,162,378
2025-01-10 01:43:47.962809,L1,2,9302,478,5.14,Pliage_Incorrect,143,334
2025-01-10 09:43:47.962809,L1,3,10663,723,6.79,Deformation,216,506
2025-01-09 17:43:47.962809,L2,1,11035,552,5.0,Deformation,165,386
2025-01-10 01:43:47.962809,L2,2,10983,550,5.01,Contamination,165,385
2025-01-10 09:43:47.962809,L2,3,11731,778,6.64,Dimension_Hors_Tolerance,233,544
2025-01-09 17:43:47.962809,L3,1,10855,864,7.97,Impression_Defectueuse,259,604
2025-01-10 01:43:47.962809,L3,2,11727,858,7.32,Defaut_Surface,257,600
2025-01-10 09:43:47.962809,L3,3,11232,680,6.06,Deformation,204,475
2025-01-10 17:43:47.962809,L1,1,11395,235,2.07,Contamination,70,164
2025-01-11 01:43:47.962809,L1,2,10478,583,5.56,Pliage_Incorrect,174,408
2025-01-11 09:43:47.962809,L1,3,9960,337,3.38,Dimension_Hors_Tolerance,101,235
2025-01-10 17:43:47.962809,L2,1,11697,856,7.32,Deformation,256,599
2025-01-11 01:43:47.962809,L2,2,8025,587,7.32,Deformation,176,410
2025-01-11 09:43:47.962809,L2,3,10841,282,2.6,Pliage_Incorrect,84,197
2025-01-10 17:43:47.962809,L3,1,8748,135,1.55,Deformation,40,94
2025-01-11 01:43:47.962809,L3,2,10125,804,7.94,Deformation,241,562
2025-01-11 09:43:47.962809,L3,3,9042,406,4.49,Dimension_Hors_Tolerance,121,284
2025-01-13 17:43:47.962809,L1,1,9593,300,3.13,Impression_Defectueuse,90,210
2025-01-14 01:43:47.962809,L1,2,10151,608,6.0,Defaut_Surface,182,425
2025-01-14 09:43:47.962809,L1,3,8762,590,6.74,Dimension_Hors_Tolerance,177,413
2025-01-13 17:43:47.962809,L2,1,8964,241,2.69,Dimension_Hors_Tolerance,72,168
2025-01-14 01:43:47.962809,L2,2,8315,495,5.96,Deformation,148,346
2025-01-14 09:43:47.962809,L2,3,11076,825,7.46,Pliage_Incorrect,247,577
2025-01-13 17:43:47.962809,L3,1,11508,790,6.87,Impression_Defectueuse,237,553
2025-01-14 01:43:47.962809,L3,2,9706,207,2.14,Deformation,62,144
2025-01-14 09:43:47.962809,L3,3,8284,361,4.36,Dimension_Hors_Tolerance,108,252
2025-01-14 17:43:47.962809,L1,1,9502,452,4.76,Contamination,135,316
2025-01-15 01:43:47.962809,L1,2,8579,348,4.07,Pliage_Incorrect,104,243
2025-01-15 09:43:47.962809,L1,3,9867,273,2.77,Pliage_Incorrect,81,191
2025-01-14 17:43:47.962809,L2,1,9653,753,7.8,Contamination,225,527
2025-01-15 01:43:47.962809,L2,2,8424,464,5.51,Impression_Defectueuse,139,324
2025-01-15 09:43:47.962809,L2,3,8614,538,6.25,Dimension_Hors_Tolerance,161,376
2025-01-14 17:43:47.962809,L3,1,8302,241,2.91,Deformation,72,168
2025-01-15 01:43:47.962809,L3,2,8658,273,3.16,Defaut_Surface,81,191
2025-01-15 09:43:47.962809,L3,3,9997,771,7.72,Dimension_Hors_Tolerance,231,539
2025-01-15 17:43:47.962809,L1,1,11450,729,6.37,Contamination,218,510
2025-01-16 01:43:47.962809,L1,2,9956,273,2.75,Deformation,81,191
2025-01-16 09:43:47.962809,L1,3,10935,476,4.36,Impression_Defectueuse,142,333
2025-01-15 17:43:47.962809,L2,1,10704,339,3.17,Dimension_Hors_Tolerance,101,237
2025-01-16 01:43:47.962809,L2,2,11559,497,4.31,Pliage_Incorrect,149,347
2025-01-16 09:43:47.962809,L2,3,11951,219,1.83,Dimension_Hors_Tolerance,65,153
2025-01-15 17:43:47.962809,L3,1,11440,746,6.53,Deformation,223,522
2025-01-16 01:43:47.962809,L3,2,11489,600,5.23,Impression_Defectueuse,180,420
2025-01-16 09:43:47.962809,L3,3,10475,647,6.18,Pliage_Incorrect,194,452
2025-01-16 17:43:47.962809,L1,1,9516,416,4.37,Contamination,124,291
2025-01-17 01:43:47.962809,L1,2,9747,280,2.88,Contamination,84,196
2025-01-17 09:43:47.962809,L1,3,10221,165,1.62,Deformation,49,115
2025-01-16 17:43:47.962809,L2,1,9007,318,3.53,Defaut_Surface,95,222
2025-01-17 01:43:47.962809,L2,2,10876,390,3.59,Pliage_Incorrect,117,273
2025-01-17 09:43:47.962809,L2,3,11890,260,2.19,Pliage_Incorrect,78,182
2025-01-16 17:43:47.962809,L3,1,9484,699,7.37,Contamination,209,489
2025-01-17 01:43:47.962809,L3,2,8889,437,4.92,Defaut_Surface,131,305
2025-01-17 09:43:47.962809,L3,3,8948,557,6.23,Impression_Defectueuse,167,389
2025-01-17 17:43:47.962809,L1,1,10785,844,7.83,Contamination,253,590
2025-01-18 01:43:47.962809,L1,2,11771,543,4.62,Dimension_Hors_Tolerance,162,380
2025-01-18 09:43:47.962809,L1,3,9693,658,6.79,Pliage_Incorrect,197,460
2025-01-17 17:43:47.962809,L2,1,9336,424,4.55,Impression_Defectueuse,127,296
2025-01-18 01:43:47.962809,L2,2,11879,313,2.64,Deformation,93,219
2025-01-18 09:43:47.962809,L2,3,8981,580,6.46,Dimension_Hors_Tolerance,174,406
2025-01-17 17:43:47.962809,L3,1,8651,299,3.46,Contamination,89,209
2025-01-18 01:43:47.962809,L3,2,8906,319,3.58,Defaut_Surface,95,223
2025-01-18 09:43:47.962809,L3,3,9588,461,4.82,Dimension_Hors_Tolerance,138,322
2025-01-20 17:43:47.962809,L1,1,11009,526,4.79,Defaut_Surface,157,368
2025-01-21 01:43:47.962809,L1,2,11331,164,1.45,Impression_Defectueuse,49,114
2025-01-21 09:43:47.962809,L1,3,10426,792,7.6,Deformation,237,554
2025-01-20 17:43:47.962809,L2,1,10497,788,7.51,Defaut_Surface,236,551
2025-01-21 01:43:47.962809,L2,2,10790,451,4.18,Contamination,135,315
2025-01-21 09:43:47.962809,L2,3,11894,644,5.42,Dimension_Hors_Tolerance,193,450
2025-01-20 17:43:47.962809,L3,1,11180,723,6.47,Contamination,216,506
2025-01-21 01:43:47.962809,L3,2,10086,473,4.69,Defaut_Surface,141,331
2025-01-21 09:43:47.962809,L3,3,8361,86,1.04,Dimension_Hors_Tolerance,25,60
2025-01-21 17:43:47.962809,L1,1,8804,378,4.3,Deformation,113,264
2025-01-22 01:43:47.962809,L1,2,8926,602,6.75,Pliage_Incorrect,180,421
2025-01-22 09:43:47.962809,L1,3,10878,559,5.14,Contamination,167,391
2025-01-21 17:43:47.962809,L2,1,9414,536,5.7,Dimension_Hors_Tolerance,160,375
2025-01-22 01:43:47.962809,L2,2,11711,808,6.9,Deformation,242,565
2025-01-22 09:43:47.962809,L2,3,11569,900,7.78,Defaut_Surface,270,630
2025-01-21 17:43:47.962809,L3,1,8906,169,1.91,Pliage_Incorrect,50,118
2025-01-22 01:43:47.962809,L3,2,10040,265,2.64,Impression_Defectueuse,79,185
2025-01-22 09:43:47.962809,L3,3,11405,565,4.95,Contamination,169,395
2025-01-22 17:43:47.962809,L1,1,8563,364,4.25,Impression_Defectueuse,109,254
2025-01-23 01:43:47.962809,L1,2,11555,852,7.38,Impression_Defectueuse,255,596
2025-01-23 09:43:47.962809,L1,3,8256,301,3.66,Contamination,90,210
2025-01-22 17:43:47.962809,L2,1,11538,602,5.22,Defaut_Surface,180,421
2025-01-23 01:43:47.962809,L2,2,11409,662,5.81,Deformation,198,463
2025-01-23 09:43:47.962809,L2,3,11234,209,1.87,Pliage_Incorrect,62,146
2025-01-22 17:43:47.962809,L3,1,8616,207,2.4,Deformation,62,144
2025-01-23 01:43:47.962809,L3,2,11829,582,4.92,Dimension_Hors_Tolerance,174,407
2025-01-23 09:43:47.962809,L3,3,9674,492,5.1,Deformation,147,344
2025-01-23 17:43:47.962809,L1,1,9034,164,1.82,Deformation,49,114
2025-01-24 01:43:47.962809,L1,2,8325,230,2.76,Impression_Defectueuse,69,161
2025-01-24 09:43:47.962809,L1,3,11731,767,6.54,Defaut_Surface,230,536
2025-01-23 17:43:47.962809,L2,1,9681,527,5.45,Dimension_Hors_Tolerance,158,368
2025-01-24 01:43:47.962809,L2,2,10909,401,3.68,Deformation,120,280
2025-01-24 09:43:47.962809,L2,3,11914,523,4.4,Deformation,156,366
2025-01-23 17:43:47.962809,L3,1,11252,126,1.12,Defaut_Surface,37,88
2025-01-24 01:43:47.962809,L3,2,8951,246,2.75,Pliage_Incorrect,73,172
2025-01-24 09:43:47.962809,L3,3,11486,357,3.11,Pliage_Incorrect,107,249
2025-01-24 17:43:47.962809,L1,1,10010,320,3.2,Pliage_Incorrect,96,224
2025-01-25 01:43:47.962809,L1,2,9607,439,4.58,Contamination,131,307
2025-01-25 09:43:47.962809,L1,3,9536,719,7.55,Deformation,215,503
2025-01-24 17:43:47.962809,L2,1,8151,472,5.79,Defaut_Surface,141,330
2025-01-25 01:43:47.962809,L2,2,8149,184,2.27,Contamination,55,128
2025-01-25 09:43:47.962809,L2,3,11773,554,4.71,Deformation,166,387
2025-01-24 17:43:47.962809,L3,1,9375,144,1.54,Pliage_Incorrect,43,100
2025-01-25 01:43:47.962809,L3,2,9043,449,4.97,Dimension_Hors_Tolerance,134,314
2025-01-25 09:43:47.962809,L3,3,10935,607,5.56,Contamination,182,424
2025-01-27 17:43:47.962809,L1,1,10003,669,6.69,Impression_Defectueuse,200,468
2025-01-28 01:43:47.962809,L1,2,11717,732,6.25,Pliage_Incorrect,219,512
2025-01-28 09:43:47.962809,L1,3,11467,394,3.44,Dimension_Hors_Tolerance,118,275
2025-01-27 17:43:47.962809,L2,1,8147,375,4.61,Deformation,112,262
2025-01-28 01:43:47.962809,L2,2,9588,576,6.02,Impression_Defectueuse,172,403
2025-01-28 09:43:47.962809,L2,3,10134,152,1.51,Impression_Defectueuse,45,106
2025-01-27 17:43:47.962809,L3,1,9198,289,3.15,Dimension_Hors_Tolerance,86,202
2025-01-28 01:43:47.962809,L3,2,10123,421,4.16,Defaut_Surface,126,294
2025-01-28 09:43:47.962809,L3,3,10702,460,4.3,Impression_Defectueuse,138,322
2025-01-28 17:43:47.962809,L1,1,8110,318,3.93,Pliage_Incorrect,95,222
2025-01-29 01:43:47.962809,L1,2,10918,853,7.82,Dimension_Hors_Tolerance,255,597
2025-01-29 09:43:47.962809,L1,3,8392,195,2.33,Deformation,58,136
2025-01-28 17:43:47.962809,L2,1,10824,798,7.38,Deformation,239,558
2025-01-29 01:43:47.962809,L2,2,8951,657,7.34,Pliage_Incorrect,197,459
2025-01-29 09:43:47.962809,L2,3,8479,251,2.97,Pliage_Incorrect,75,175
2025-01-28 17:43:47.962809,L3,1,9126,284,3.12,Impression_Defectueuse,85,198
2025-01-29 01:43:47.962809,L3,2,8254,179,2.18,Impression_Defectueuse,53,125
2025-01-29 09:43:47.962809,L3,3,11765,397,3.38,Deformation,119,277
2025-01-29 17:43:47.962809,L1,1,9580,588,6.14,Impression_Defectueuse,176,411
2025-01-30 01:43:47.962809,L1,2,8391,214,2.56,Dimension_Hors_Tolerance,64,149
2025-01-30 09:43:47.962809,L1,3,8997,91,1.02,Pliage_Incorrect,27,63
2025-01-29 17:43:47.962809,L2,1,8686,382,4.41,Impression_Defectueuse,114,267
2025-01-30 01:43:47.962809,L2,2,8398,220,2.63,Impression_Defectueuse,66,154
2025-01-30 09:43:47.962809,L2,3,10436,346,3.32,Defaut_Surface,103,242
2025-01-29 17:43:47.962809,L3,1,9803,566,5.78,Dimension_Hors_Tolerance,169,396
2025-01-30 01:43:47.962809,L3,2,9348,212,2.28,Dimension_Hors_Tolerance,63,148
2025-01-30 09:43:47.962809,L3,3,9037,676,7.49,Deformation,202,473
2025-01-30 17:43:47.962809,L1,1,11054,532,4.82,Pliage_Incorrect,159,372
2025-01-31 01:43:47.962809,L1,2,8201,128,1.56,Dimension_Hors_Tolerance,38,89
2025-01-31 09:43:47.962809,L1,3,11048,250,2.27,Impression_Defectueuse,75,175
2025-01-30 17:43:47.962809,L2,1,8228,257,3.13,Dimension_Hors_Tolerance,77,179
2025-01-31 01:43:47.962809,L2,2,10285,404,3.93,Defaut_Surface,121,282
2025-01-31 09:43:47.962809,L2,3,9260,354,3.83,Deformation,106,247
2025-01-30 17:43:47.962809,L3,1,10954,445,4.07,Defaut_Surface,133,311
2025-01-31 01:43:47.962809,L3,2,10165,212,2.09,Contamination,63,148
2025-01-31 09:43:47.962809,L3,3,10316,374,3.63,Pliage_Incorrect,112,261
2025-01-31 17:43:47.962809,L1,1,8109,184,2.27,Contamination,55,128
2025-02-01 01:43:47.962809,L1,2,8470,261,3.09,Pliage_Incorrect,78,182
2025-02-01 09:43:47.962809,L1,3,9750,436,4.48,Defaut_Surface,130,305
2025-01-31 17:43:47.962809,L2,1,11615,167,1.44,Dimension_Hors_Tolerance,50,116
2025-02-01 01:43:47.962809,L2,2,11865,584,4.92,Impression_Defectueuse,175,408
2025-02-01 09:43:47.962809,L2,3,9467,579,6.13,Contamination,173,405
2025-01-31 17:43:47.962809,L3,1,11751,245,2.09,Contamination,73,171
2025-02-01 01:43:47.962809,L3,2,11337,174,1.54,Contamination,52,121
2025-02-01 09:43:47.962809,L3,3,10040,542,5.4,Defaut_Surface,162,379
2025-02-03 17:43:47.962809,L1,1,10549,610,5.79,Impression_Defectueuse,183,427
2025-02-04 01:43:47.962809,L1,2,9667,316,3.27,Defaut_Surface,94,221
2025-02-04 09:43:47.962809,L1,3,11294,722,6.4,Deformation,216,505
2025-02-03 17:43:47.962809,L2,1,11179,824,7.37,Deformation,247,576
2025-02-04 01:43:47.962809,L2,2,8086,103,1.28,Dimension_Hors_Tolerance,30,72
2025-02-04 09:43:47.962809,L2,3,11772,804,6.83,Defaut_Surface,241,562
2025-02-03 17:43:47.962809,L3,1,10510,233,2.22,Deformation,69,163
2025-02-04 01:43:47.962809,L3,2,10613,548,5.17,Deformation,164,383
2025-02-04 09:43:47.962809,L3,3,11258,595,5.29,Defaut_Surface,178,416
2025-02-04 17:43:47.962809,L1,1,8263,374,4.54,Impression_Defectueuse,112,261
2025-02-05 01:43:47.962809,L1,2,8000,608,7.61,Deformation,182,425
2025-02-05 09:43:47.962809,L1,3,11811,924,7.82,Pliage_Incorrect,277,646
2025-02-04 17:43:47.962809,L2,1,11032,854,7.74,Contamination,256,597
2025-02-05 01:43:47.962809,L2,2,11152,751,6.74,Contamination,225,525
2025-02-05 09:43:47.962809,L2,3,10601,326,3.08,Dimension_Hors_Tolerance,97,228
2025-02-04 17:43:47.962809,L3,1,8517,442,5.2,Impression_Defectueuse,132,309
